"ID","count"
"k105_129098_6",0
"k105_129098_7",0
"k105_129098_8",0
"k105_129098_9",0
"k105_129130_0",0
"k105_129130_1",0
"k105_129130_2",0
"k105_129130_3",0
"k105_129130_4",0
"k105_129130_5",0
"k105_129130_6",0
"k105_129130_7",0
"k105_129130_8",0
"k105_12914_0",0
"k105_12914_1",0
"k105_12914_2",0
"k105_12914_3",1
"k105_12914_4",0
"k105_12914_5",0
"k105_129199_0",0
"k105_129199_1",0
"k105_129199_2",0
"k105_12919_0",0
"k105_12919_1",0
"k105_12919_2",0
"k105_129231_0",0
"k105_129231_1",0
"k105_129231_2",0
"k105_129231_3",0
"k105_129426_0",0
"k105_129497_0",0
"k105_129497_1",0
"k105_129497_2",0
"k105_129497_3",0
"k105_129497_4",0
"k105_129497_5",0
"k105_129532_0",0
"k105_129532_1",0
"k105_129532_2",0
"k105_129566_0",0
"k105_129566_1",0
"k105_129566_2",0
"k105_129566_3",0
"k105_129588_0",0
"k105_129591_0",0
"k105_129591_1",0
"k105_129591_2",0
"k105_129591_3",0
"k105_129591_4",0
"k105_1295_0",0
"k105_1295_1",0
"k105_1295_2",0
"k105_1295_3",0
"k105_1295_4",0
"k105_1295_5",0
"k105_129673_0",2
"k105_129673_1",0
"k105_129673_2",0
"k105_129673_3",0
"k105_129673_4",0
"k105_129717_0",0
"k105_129717_1",0
"k105_129717_2",0
"k105_129717_3",0
"k105_129717_4",0
"k105_129717_5",0
"k105_129783_0",0
"k105_129783_1",0
"k105_129783_2",0
"k105_129783_3",0
"k105_129783_4",0
"k105_129864_0",0
"k105_129864_1",0
"k105_129864_2",0
"k105_129864_3",0
"k105_129864_4",0
"k105_129864_5",0
"k105_129913_0",0
"k105_129913_1",0
"k105_129913_2",2
"k105_129920_0",0
"k105_129920_1",0
"k105_129920_2",0
"k105_129939_0",0
"k105_129939_1",0
"k105_129939_2",0
"k105_129939_3",0
"k105_129939_4",0
"k105_129949_0",0
"k105_129949_1",0
"k105_129950_0",0
"k105_129950_1",0
"k105_129950_2",0
"k105_129950_3",0
"k105_130005_0",0
"k105_130005_1",0
"k105_130005_2",0
"k105_130005_3",0
"k105_130042_0",0
"k105_130042_1",0
"k105_130086_0",0
"k105_130086_1",0
"k105_130086_2",0
"k105_130086_3",0
"k105_130105_0",0
"k105_130105_1",0
"k105_130105_2",0
"k105_130105_3",0
"k105_130209_0",0
"k105_130209_1",0
"k105_130209_2",0
"k105_130214_0",0
"k105_130214_1",0
"k105_130214_2",0
"k105_130278_0",0
"k105_130278_1",0
"k105_130278_10",0
"k105_130278_2",0
"k105_130278_3",0
"k105_130278_4",0
"k105_130278_5",0
"k105_130278_6",0
"k105_130278_7",0
"k105_130278_8",0
"k105_130278_9",0
"k105_13033_0",0
"k105_130384_0",0
"k105_130384_1",0
"k105_130384_2",0
"k105_130384_3",0
"k105_130384_4",0
"k105_130408_0",0
"k105_130408_1",0
"k105_130408_2",0
"k105_130414_0",0
"k105_130414_1",0
"k105_130414_2",0
"k105_130529_0",0
"k105_130529_1",0
"k105_130529_2",0
"k105_130614_0",0
"k105_130614_1",0
"k105_130614_2",0
"k105_130614_3",0
"k105_130614_4",0
"k105_130663_0",0
"k105_130663_1",0
"k105_130663_2",0
"k105_130663_3",1
"k105_130688_0",0
"k105_130688_1",0
"k105_130688_2",0
"k105_130688_3",0
"k105_130688_4",0
"k105_130694_0",0
"k105_130694_1",0
"k105_130694_2",0
"k105_130728_0",0
"k105_130728_1",0
"k105_130846_0",0
"k105_130846_1",0
"k105_130846_2",0
"k105_130952_0",0
"k105_130952_1",0
"k105_130952_2",0
"k105_130952_3",0
"k105_131024_0",0
"k105_131024_1",0
"k105_131024_2",0
"k105_131024_3",0
"k105_131082_0",0
"k105_131082_1",0
"k105_131082_2",1
"k105_131144_0",0
"k105_131144_1",0
"k105_131144_2",0
"k105_131144_3",0
"k105_131144_4",0
"k105_131159_0",0
"k105_131159_1",0
"k105_131162_0",0
"k105_131162_1",0
"k105_131162_2",0
"k105_131162_3",0
"k105_13125_0",0
"k105_13125_1",0
"k105_13125_2",0
"k105_13134_0",0
"k105_13134_1",0
"k105_13134_2",0
"k105_131388_0",0
"k105_131388_1",0
"k105_131388_2",0
"k105_131388_3",0
"k105_131470_0",0
"k105_131470_1",0
"k105_131564_0",0
"k105_131564_1",0
"k105_131564_2",0
"k105_131564_3",0
"k105_131564_4",0
"k105_131713_0",0
"k105_131713_1",0
"k105_131713_2",0
"k105_131713_3",0
"k105_131713_4",0
"k105_131794_0",0
"k105_131794_1",0
"k105_131794_2",0
"k105_131848_0",0
"k105_131848_1",0
"k105_131848_2",0
"k105_131848_3",0
"k105_131848_4",0
"k105_131920_0",0
"k105_131920_1",0
"k105_131920_2",0
"k105_131920_3",0
"k105_131923_0",0
"k105_131923_1",0
"k105_131923_2",0
"k105_13196_0",0
"k105_13196_1",0
"k105_13196_2",0
"k105_13196_3",0
"k105_13196_4",0
"k105_13196_5",0
"k105_13196_6",0
"k105_13196_7",0
"k105_13196_8",0
"k105_132014_0",0
"k105_132014_1",0
"k105_132014_2",0
"k105_132014_3",0
"k105_132014_4",0
"k105_132035_0",0
"k105_132035_1",0
"k105_132035_2",0
"k105_132041_0",0
"k105_132041_1",0
"k105_132041_2",0
"k105_132041_3",0
"k105_132041_4",0
"k105_132041_5",0
"k105_132180_0",0
"k105_132180_1",0
"k105_132180_2",0
"k105_132180_3",0
"k105_132180_4",0
"k105_132180_5",0
"k105_132199_0",0
"k105_132199_1",0
"k105_132199_2",0
"k105_132199_3",0
"k105_132202_0",0
"k105_132202_1",0
"k105_132202_2",0
"k105_132202_3",0
"k105_132202_4",0
"k105_132202_5",0
"k105_132202_6",0
"k105_132202_7",0
"k105_132441_0",46
"k105_132441_1",0
"k105_132441_2",0
"k105_132441_3",0
"k105_132441_4",0
"k105_132459_0",0
"k105_132459_1",0
"k105_132459_2",0
"k105_132459_3",0
"k105_132466_0",0
"k105_132466_1",0
"k105_132466_2",0
"k105_132466_3",0
"k105_132466_4",0
"k105_132466_5",0
"k105_132481_0",0
"k105_132481_1",0
"k105_132521_0",0
"k105_132521_1",0
"k105_132521_2",0
"k105_132549_0",0
"k105_132549_1",0
"k105_132553_0",0
"k105_132553_1",0
"k105_132553_2",0
"k105_132647_0",0
"k105_132647_1",0
"k105_132647_10",0
"k105_132647_2",0
"k105_132647_3",0
"k105_132647_4",0
"k105_132647_5",0
"k105_132647_6",0
"k105_132647_7",0
"k105_132647_8",0
"k105_132647_9",0
"k105_132674_0",0
"k105_132674_1",0
"k105_132674_2",2
"k105_132674_3",0
"k105_132745_0",0
"k105_132745_1",0
"k105_132745_2",0
"k105_132745_3",0
"k105_132745_4",0
"k105_132745_5",0
"k105_13277_0",0
"k105_13277_1",0
"k105_13277_2",0
"k105_132802_0",0
"k105_132802_1",0
"k105_132802_2",0
"k105_132802_3",0
"k105_132802_4",0
"k105_132802_5",0
"k105_132802_6",0
"k105_132851_0",0
"k105_132851_1",0
"k105_132851_2",0
"k105_132851_3",0
"k105_132851_4",0
"k105_132851_5",0
"k105_132851_6",0
"k105_132851_7",0
"k105_132933_0",0
"k105_132933_1",0
"k105_132933_10",0
"k105_132933_11",0
"k105_132933_2",0
"k105_132933_3",0
"k105_132933_4",0
"k105_132933_5",0
"k105_132933_6",0
"k105_132933_7",1
"k105_132933_8",0
"k105_132933_9",0
"k105_132952_0",0
"k105_132952_1",0
"k105_132952_2",0
"k105_132952_3",0
"k105_13297_0",0
"k105_13297_1",0
"k105_133042_0",0
"k105_133042_1",0
"k105_133042_10",0
"k105_133042_11",0
"k105_133042_2",0
"k105_133042_3",0
"k105_133042_4",0
"k105_133042_5",0
"k105_133042_6",0
"k105_133042_7",0
"k105_133042_8",0
"k105_133042_9",0
"k105_133048_0",0
"k105_133048_1",0
"k105_133048_2",0
"k105_133133_0",0
"k105_133133_1",0
"k105_133133_2",0
"k105_133200_0",0
"k105_133200_1",0
"k105_133200_2",0
"k105_133200_3",0
"k105_133200_4",0
"k105_133200_5",0
"k105_133200_6",0
"k105_133200_7",0
"k105_133202_0",0
"k105_133202_1",0
"k105_133202_2",0
"k105_133202_3",0
"k105_133219_0",0
"k105_133219_1",0
"k105_133219_2",0
"k105_133219_3",0
"k105_133219_4",0
"k105_133225_0",0
"k105_133225_1",0
"k105_133225_2",0
"k105_133225_3",0
"k105_133225_4",0
"k105_133225_5",0
"k105_133279_0",0
"k105_133279_1",0
"k105_133279_10",0
"k105_133279_11",0
"k105_133279_12",0
"k105_133279_13",0
"k105_133279_14",0
"k105_133279_15",0
"k105_133279_16",0
"k105_133279_17",0
"k105_133279_18",0
"k105_133279_2",0
"k105_133279_3",0
"k105_133279_4",0
"k105_133279_5",0
"k105_133279_6",0
"k105_133279_7",0
"k105_133279_8",0
"k105_133279_9",0
"k105_133285_0",0
"k105_133285_1",0
"k105_133285_10",0
"k105_133285_11",0
"k105_133285_12",0
"k105_133285_2",0
"k105_133285_3",0
"k105_133285_4",0
"k105_133285_5",0
"k105_133285_6",0
"k105_133285_7",0
"k105_133285_8",0
"k105_133285_9",0
"k105_133364_0",2
"k105_133364_1",0
"k105_133383_0",0
"k105_133383_1",0
"k105_133383_2",0
"k105_133401_0",0
"k105_133403_0",0
"k105_133403_1",0
"k105_133403_2",0
"k105_133445_0",0
"k105_133445_1",0
"k105_133445_2",0
"k105_133445_3",0
"k105_133445_4",0
"k105_133445_5",1
"k105_133445_6",0
"k105_133525_0",0
"k105_133525_1",0
"k105_133525_10",0
"k105_133525_11",0
"k105_133525_12",0
"k105_133525_13",0
"k105_133525_14",0
"k105_133525_15",0
"k105_133525_16",0
"k105_133525_17",0
"k105_133525_18",0
"k105_133525_19",0
"k105_133525_2",0
"k105_133525_20",0
"k105_133525_21",0
"k105_133525_3",0
"k105_133525_4",0
"k105_133525_5",0
"k105_133525_6",0
"k105_133525_7",0
"k105_133525_8",0
"k105_133525_9",0
"k105_133527_0",0
"k105_133527_1",0
"k105_133527_2",0
"k105_133527_3",0
"k105_133527_4",0
"k105_133569_0",0
"k105_133569_1",0
"k105_133569_2",0
"k105_1335_0",0
"k105_1335_1",0
"k105_1335_2",0
"k105_13361_0",0
"k105_13361_1",0
"k105_133621_0",0
"k105_133621_1",0
"k105_133621_2",0
"k105_133674_0",0
"k105_133674_1",0
"k105_133674_2",0
"k105_133674_3",0
"k105_133674_4",0
"k105_133674_5",0
"k105_133674_6",0
"k105_13375_0",0
"k105_13375_1",0
"k105_13375_2",0
"k105_13375_3",0
"k105_133816_0",0
"k105_133816_1",0
"k105_133816_2",0
"k105_133816_3",0
"k105_133816_4",0
"k105_133816_5",0
"k105_133838_0",0
"k105_133838_1",0
"k105_133838_10",0
"k105_133838_11",0
"k105_133838_12",0
"k105_133838_13",0
"k105_133838_14",0
"k105_133838_15",0
"k105_133838_16",0
"k105_133838_17",0
"k105_133838_2",0
"k105_133838_3",0
"k105_133838_4",0
"k105_133838_5",0
"k105_133838_6",0
"k105_133838_7",0
"k105_133838_8",0
"k105_133838_9",0
"k105_133863_0",0
"k105_133863_1",0
"k105_133863_2",0
"k105_133863_3",0
"k105_133863_4",0
"k105_133863_5",0
"k105_133863_6",0
"k105_133863_7",0
"k105_133876_0",1
"k105_133876_1",0
"k105_133876_2",0
"k105_133917_0",0
"k105_133917_1",0
"k105_133917_2",0
"k105_133917_3",0
"k105_133917_4",0
"k105_133937_0",0
"k105_133937_1",0
"k105_133941_0",0
"k105_133941_1",0
"k105_133964_0",0
"k105_133991_0",0
"k105_133991_1",0
"k105_133995_0",0
"k105_133995_1",0
"k105_133995_2",0
"k105_134015_0",0
"k105_134015_1",0
"k105_134015_2",0
"k105_134015_3",0
"k105_134056_0",0
"k105_134056_1",0
"k105_134056_2",0
"k105_134056_3",0
"k105_134056_4",0
"k105_134056_5",0
"k105_134056_6",0
"k105_134143_0",0
"k105_134143_1",2
"k105_134143_2",0
"k105_134164_0",0
"k105_134164_1",0
"k105_134173_0",0
"k105_134173_1",0
"k105_134173_2",0
"k105_134215_0",0
"k105_134215_1",0
"k105_134215_2",0
"k105_134215_3",0
"k105_134215_4",2
"k105_134215_5",0
"k105_134215_6",0
"k105_134232_0",0
"k105_134232_1",0
"k105_134232_2",0
"k105_134283_0",0
"k105_134283_1",0
"k105_134283_2",0
"k105_134283_3",0
"k105_134359_0",0
"k105_134359_1",0
"k105_134359_2",0
"k105_134372_0",0
"k105_134372_1",0
"k105_134372_2",0
"k105_134372_3",0
"k105_134372_4",0
"k105_134372_5",0
"k105_134372_6",0
"k105_134455_0",0
"k105_134455_1",0
"k105_134455_2",0
"k105_134480_0",0
"k105_134480_1",0
"k105_134480_2",0
"k105_134480_3",0
"k105_134486_0",0
"k105_134486_1",0
"k105_134511_0",0
"k105_134511_1",0
"k105_134532_0",0
"k105_134532_1",0
"k105_134534_0",0
"k105_134534_1",0
"k105_134534_2",0
"k105_134551_0",0
"k105_134551_1",0
"k105_134551_2",0
"k105_134551_3",0
"k105_134551_4",0
"k105_134596_0",0
"k105_134596_1",0
"k105_134601_0",0
"k105_134601_1",0
"k105_134601_2",0
"k105_134601_3",0
"k105_134601_4",0
"k105_134609_0",0
"k105_134609_1",0
"k105_134620_0",0
"k105_134620_1",0
"k105_134620_2",0
"k105_134620_3",0
"k105_134620_4",0
"k105_134620_5",0
"k105_134688_0",0
"k105_134688_1",0
"k105_134688_2",0
"k105_134688_3",0
"k105_134690_0",0
"k105_134690_1",0
"k105_134690_2",0
"k105_134690_3",10
"k105_134690_4",0
"k105_134747_0",0
"k105_134747_1",0
"k105_134747_2",0
"k105_134747_3",0
"k105_134747_4",0
"k105_134747_5",0
"k105_134760_0",0
"k105_134760_1",0
"k105_134760_2",0
"k105_134770_0",0
"k105_134770_1",0
"k105_134770_2",0
"k105_1347_0",0
"k105_134832_0",0
"k105_134832_1",0
"k105_134832_2",0
"k105_134835_0",0
"k105_134835_1",0
"k105_134835_10",0
"k105_134835_2",0
"k105_134835_3",0
"k105_134835_4",0
"k105_134835_5",0
"k105_134835_6",0
"k105_134835_7",0
"k105_134835_8",0
"k105_134835_9",0
"k105_134845_0",0
"k105_134845_1",0
"k105_134845_10",0
"k105_134845_11",0
"k105_134845_12",0
"k105_134845_13",0
"k105_134845_14",0
"k105_134845_15",0
"k105_134845_16",0
"k105_134845_17",0
"k105_134845_18",0
"k105_134845_19",0
"k105_134845_2",0
"k105_134845_20",0
"k105_134845_21",0
"k105_134845_22",0
"k105_134845_23",0
"k105_134845_24",0
"k105_134845_25",0
"k105_134845_26",0
"k105_134845_27",0
"k105_134845_28",0
"k105_134845_29",0
"k105_134845_3",0
"k105_134845_30",0
"k105_134845_31",0
"k105_134845_32",0
"k105_134845_33",0
"k105_134845_34",0
"k105_134845_35",0
"k105_134845_36",0
"k105_134845_37",0
"k105_134845_38",0
"k105_134845_39",0
"k105_134845_4",0
"k105_134845_40",0
"k105_134845_41",0
"k105_134845_42",0
"k105_134845_43",0
"k105_134845_44",0
"k105_134845_45",0
"k105_134845_46",0
"k105_134845_47",0
"k105_134845_48",0
"k105_134845_5",0
"k105_134845_6",0
"k105_134845_7",0
"k105_134845_8",0
"k105_134845_9",0
"k105_134857_0",0
"k105_134857_1",0
"k105_134857_2",0
"k105_134857_3",0
"k105_134857_4",0
"k105_134857_5",0
"k105_134968_0",0
"k105_134968_1",0
"k105_134968_2",0
"k105_134968_3",0
"k105_13500_0",0
"k105_13500_1",0
"k105_13500_2",0
"k105_135012_0",0
"k105_135012_1",0
"k105_135012_2",1
"k105_135012_3",0
"k105_135069_0",0
"k105_135105_0",0
"k105_135105_1",0
"k105_135105_2",0
"k105_135105_3",0
"k105_135106_0",0
"k105_135106_1",0
"k105_135106_10",0
"k105_135106_11",0
"k105_135106_12",0
"k105_135106_13",0
"k105_135106_2",0
"k105_135106_3",0
"k105_135106_4",0
"k105_135106_5",0
"k105_135106_6",0
"k105_135106_7",0
"k105_135106_8",0
"k105_135106_9",0
"k105_135159_0",0
"k105_135159_1",0
"k105_135159_2",0
"k105_135159_3",0
"k105_135159_4",0
"k105_135181_0",0
"k105_135181_1",0
"k105_135181_2",0
"k105_135181_3",0
"k105_135181_4",7
"k105_135181_5",0
"k105_135238_0",2
"k105_135238_1",0
"k105_135238_2",1
"k105_135238_3",0
"k105_135285_0",0
"k105_135285_1",0
"k105_135285_2",0
"k105_135285_3",0
"k105_135285_4",0
"k105_135374_0",0
"k105_135374_1",0
"k105_135374_2",0
"k105_135374_3",0
"k105_135374_4",0
"k105_135472_0",0
"k105_135472_1",0
"k105_135472_2",0
"k105_135472_3",0
"k105_135472_4",0
"k105_135512_0",0
"k105_135512_1",0
"k105_135512_2",0
"k105_135691_0",0
"k105_135705_0",0
"k105_135705_1",0
"k105_135705_2",0
"k105_135705_3",0
"k105_13571_0",0
"k105_13571_1",0
"k105_13571_2",0
"k105_13576_0",0
"k105_13576_1",0
"k105_13576_2",0
"k105_13576_3",0
"k105_13576_4",0
"k105_13576_5",0
"k105_13576_6",0
"k105_13576_7",0
"k105_135833_0",0
"k105_135833_1",0
"k105_135833_2",0
"k105_135871_0",0
"k105_135871_1",0
"k105_135871_2",0
"k105_135886_0",0
"k105_135886_1",0
"k105_135886_2",0
"k105_135886_3",0
"k105_135891_0",0
"k105_135902_0",0
"k105_135902_1",0
"k105_135902_2",0
"k105_135902_3",0
"k105_135922_0",0
"k105_135922_1",0
"k105_135922_2",0
"k105_135926_0",0
"k105_135926_1",0
"k105_135938_0",0
"k105_135938_1",0
"k105_135938_2",0
"k105_135938_3",0
"k105_135938_4",0
"k105_135938_5",0
"k105_135938_6",0
"k105_135975_0",0
"k105_135975_1",0
"k105_135975_2",0
"k105_135991_0",0
"k105_135991_1",0
"k105_135991_2",0
"k105_136001_0",0
"k105_136001_1",0
"k105_136001_2",0
"k105_136001_3",0
"k105_136085_0",0
"k105_136085_1",0
"k105_136085_2",0
"k105_136229_0",0
"k105_13622_0",0
"k105_13622_1",0
"k105_13622_2",0
"k105_136241_0",0
"k105_136241_1",0
"k105_136241_2",0
"k105_136259_0",0
"k105_136259_1",0
"k105_136296_0",0
"k105_136296_1",0
"k105_136296_2",0
"k105_136296_3",0
"k105_136321_0",0
"k105_136321_1",0
"k105_136401_0",0
"k105_136401_1",0
"k105_136401_2",0
"k105_136401_3",0
"k105_136401_4",0
"k105_136401_5",0
"k105_136410_0",0
"k105_136410_1",0
"k105_136410_2",0
"k105_136410_3",0
"k105_136414_0",0
"k105_136414_1",0
"k105_136414_2",0
"k105_136414_3",0
"k105_136414_4",0
"k105_136414_5",0
"k105_136414_6",0
"k105_136414_7",0
"k105_136414_8",0
"k105_136432_0",0
"k105_136432_1",0
"k105_136432_2",0
"k105_136477_0",0
"k105_136477_1",0
"k105_136477_2",0
"k105_136477_3",0
"k105_136477_4",0
"k105_136485_0",0
"k105_136485_1",0
"k105_136485_2",0
"k105_136485_3",0
"k105_136521_0",0
"k105_136521_1",0
"k105_136521_2",0
"k105_136521_3",0
"k105_136521_4",0
"k105_136551_0",0
"k105_136551_1",0
"k105_136551_2",0
"k105_136562_0",0
"k105_136562_1",11
"k105_136562_2",0
"k105_136588_0",0
"k105_136588_1",0
"k105_136588_2",0
"k105_136724_0",0
"k105_136724_1",0
"k105_136724_2",0
"k105_136724_3",0
"k105_136724_4",0
"k105_136725_0",0
"k105_136725_1",0
"k105_136725_2",0
"k105_136725_3",0
"k105_136725_4",0
"k105_136725_5",0
"k105_136725_6",0
"k105_136725_7",0
"k105_136836_0",0
"k105_136836_1",0
"k105_136836_2",0
"k105_136836_3",2
"k105_136836_4",0
"k105_136836_5",0
"k105_136836_6",0
"k105_136891_0",0
"k105_136934_0",0
"k105_136934_1",0
"k105_136934_2",0
"k105_136934_3",0
"k105_136934_4",0
"k105_136934_5",0
"k105_137016_0",0
"k105_137016_1",0
"k105_137016_2",0
"k105_137016_3",0
"k105_137016_4",0
"k105_137016_5",0
"k105_137034_0",0
"k105_137034_1",0
"k105_137034_2",0
"k105_137044_0",0
"k105_137044_1",0
"k105_137044_2",0
"k105_137044_3",0
"k105_137158_0",0
"k105_137158_1",0
"k105_137158_2",0
"k105_137158_3",0
"k105_137158_4",0
"k105_137266_0",0
"k105_137266_1",0
"k105_137266_2",0
"k105_137309_0",0
"k105_137309_1",0
"k105_137309_2",0
"k105_137354_0",0
"k105_137354_1",0
"k105_137354_2",0
"k105_137461_0",0
"k105_137461_1",0
"k105_137480_0",0
"k105_137480_1",0
"k105_137480_2",0
"k105_137480_3",0
"k105_137599_0",0
"k105_137599_1",0
"k105_137599_2",0
"k105_137599_3",0
"k105_137599_4",0
"k105_137599_5",0
"k105_137599_6",0
"k105_137603_0",0
"k105_137603_1",0
"k105_137603_10",0
"k105_137603_11",0
"k105_137603_12",0
"k105_137603_13",0
"k105_137603_14",0
"k105_137603_15",0
"k105_137603_16",0
"k105_137603_17",0
"k105_137603_18",0
"k105_137603_19",0
"k105_137603_2",0
"k105_137603_3",0
"k105_137603_4",0
"k105_137603_5",0
"k105_137603_6",0
"k105_137603_7",0
"k105_137603_8",0
"k105_137603_9",0
"k105_137607_0",0
"k105_137607_1",0
"k105_137607_2",0
"k105_137607_3",0
"k105_137633_0",0
"k105_137633_1",0
"k105_137668_0",0
"k105_137668_1",0
"k105_137668_2",0
"k105_137668_3",0
"k105_137668_4",0
"k105_137668_5",0
"k105_137668_6",0
"k105_137668_7",0
"k105_137710_0",0
"k105_137710_1",0
"k105_137710_2",0
"k105_137710_3",0
"k105_13774_0",0
"k105_13774_1",0
"k105_13774_2",0
"k105_13774_3",0
"k105_13774_4",0
"k105_13774_5",0
"k105_13776_0",0
"k105_13776_1",0
"k105_13776_2",0
"k105_13776_3",0
"k105_137887_0",0
"k105_137887_1",0
"k105_137887_2",0
"k105_137887_3",0
"k105_137887_4",0
"k105_137907_0",0
"k105_137907_1",0
"k105_137945_0",0
"k105_137945_1",0
"k105_137945_2",0
"k105_138013_0",0
"k105_138013_1",0
"k105_138091_0",0
"k105_138091_1",0
"k105_138091_10",0
"k105_138091_11",0
"k105_138091_12",0
"k105_138091_13",0
"k105_138091_14",0
"k105_138091_15",0
"k105_138091_16",0
"k105_138091_17",0
"k105_138091_18",0
"k105_138091_19",0
"k105_138091_2",0
"k105_138091_20",0
"k105_138091_21",0
"k105_138091_22",0
"k105_138091_23",0
"k105_138091_24",0
"k105_138091_25",0
"k105_138091_3",0
"k105_138091_4",0
"k105_138091_5",0
"k105_138091_6",0
"k105_138091_7",0
"k105_138091_8",0
"k105_138091_9",0
"k105_138104_0",0
"k105_138104_1",0
"k105_138104_2",0
"k105_138104_3",0
"k105_138104_4",0
"k105_138106_0",0
"k105_138106_1",0
"k105_138106_2",0
"k105_138124_0",0
"k105_138218_0",0
"k105_138218_1",0
"k105_138218_2",0
"k105_138218_3",0
"k105_138218_4",0
"k105_138284_0",0
"k105_138284_1",0
"k105_138284_2",0
"k105_138284_3",0
"k105_138284_4",0
"k105_138368_0",0
"k105_138368_1",0
"k105_138368_2",0
"k105_138368_3",0
"k105_138368_4",0
"k105_138368_5",0
"k105_138368_6",0
"k105_138368_7",0
"k105_138388_0",0
"k105_138388_1",0
"k105_138388_10",0
"k105_138388_11",0
"k105_138388_12",0
"k105_138388_13",0
"k105_138388_14",0
"k105_138388_15",0
"k105_138388_16",0
"k105_138388_17",0
"k105_138388_18",0
"k105_138388_2",0
"k105_138388_3",0
"k105_138388_4",0
"k105_138388_5",0
"k105_138388_6",0
"k105_138388_7",0
"k105_138388_8",0
"k105_138388_9",0
"k105_13839_0",0
"k105_13839_1",0
"k105_13839_2",0
"k105_13839_3",0
"k105_138489_0",0
"k105_138526_0",0
"k105_138526_1",0
"k105_138526_2",0
"k105_138556_0",0
"k105_138556_1",0
"k105_138568_0",0
"k105_138568_1",0
"k105_138568_2",0
"k105_138568_3",0
"k105_138568_4",0
"k105_138568_5",0
"k105_138568_6",0
"k105_138568_7",0
"k105_138568_8",0
"k105_138594_0",0
"k105_138594_1",0
"k105_138594_2",0
"k105_138594_3",0
"k105_138594_4",0
"k105_138594_5",0
"k105_138594_6",0
"k105_138594_7",0
"k105_138594_8",0
"k105_138679_0",0
"k105_138679_1",0
"k105_138679_10",0
"k105_138679_11",0
"k105_138679_12",0
"k105_138679_13",0
"k105_138679_14",0
"k105_138679_15",0
"k105_138679_16",0
"k105_138679_17",0
"k105_138679_18",0
"k105_138679_19",0
"k105_138679_2",0
"k105_138679_20",0
"k105_138679_21",0
"k105_138679_3",0
"k105_138679_4",0
"k105_138679_5",0
"k105_138679_6",0
"k105_138679_7",0
"k105_138679_8",0
"k105_138679_9",0
"k105_138682_0",0
"k105_138682_1",0
"k105_138682_2",0
"k105_138682_3",0
"k105_138682_4",0
"k105_138682_5",0
"k105_138682_6",0
"k105_138754_0",0
"k105_138754_1",1
"k105_138754_2",0
"k105_13877_0",0
"k105_13877_1",0
"k105_13877_2",0
"k105_13877_3",0
"k105_13877_4",0
"k105_138794_0",0
"k105_138794_1",0
"k105_138794_2",0
"k105_138794_3",0
"k105_138794_4",0
"k105_138798_0",0
"k105_138798_1",0
"k105_138798_2",0
"k105_138798_3",0
"k105_138905_0",0
"k105_138905_1",0
"k105_138930_0",0
"k105_138930_1",0
"k105_138930_2",0
"k105_138930_3",0
"k105_138930_4",0
"k105_138930_5",0
"k105_138930_6",0
"k105_139006_0",1
"k105_139006_1",0
"k105_139006_2",0
"k105_139006_3",0
"k105_139008_0",0
"k105_139008_1",0
"k105_139008_2",0
"k105_139008_3",0
"k105_139106_0",0
"k105_139106_1",0
"k105_139157_0",0
"k105_139157_1",0
"k105_139157_2",0
"k105_139157_3",0
"k105_139318_0",0
"k105_139318_1",0
"k105_139318_2",0
"k105_139318_3",0
"k105_139318_4",0
"k105_139330_0",0
"k105_139330_1",0
"k105_139330_2",0
"k105_139330_3",0
"k105_139330_4",0
"k105_139408_0",0
"k105_139408_1",0
"k105_139408_2",0
"k105_139408_3",0
"k105_139438_0",0
"k105_139438_1",0
"k105_139500_0",0
"k105_139500_1",0
"k105_139500_2",0
"k105_139500_3",0
"k105_139500_4",0
"k105_139503_0",0
"k105_139503_1",0
"k105_139503_2",0
"k105_139503_3",0
"k105_139517_0",0
"k105_139517_1",0
"k105_139559_0",0
"k105_139559_1",0
"k105_139559_2",0
"k105_139559_3",0
"k105_139559_4",0
"k105_139568_0",0
"k105_139568_1",0
"k105_139568_2",0
"k105_139568_3",0
"k105_139568_4",0
"k105_139568_5",0
"k105_139568_6",0
"k105_139568_7",0
"k105_139568_8",0
"k105_139568_9",0
"k105_139606_0",0
"k105_139606_1",0
"k105_139606_2",0
"k105_139606_3",0
"k105_139621_0",0
"k105_139621_1",0
"k105_139647_0",0
"k105_139647_1",0
"k105_139647_2",0
"k105_13966_0",0
"k105_13966_1",0
"k105_13966_2",0
"k105_139726_0",0
"k105_139726_1",0
"k105_139726_2",0
"k105_139886_0",0
"k105_139886_1",0
"k105_139886_2",0
"k105_139886_3",0
"k105_139897_0",0
"k105_139897_1",0
"k105_139897_2",0
"k105_139897_3",11
"k105_139897_4",0
"k105_139917_0",0
"k105_139917_1",0
"k105_139917_2",0
"k105_139917_3",0
"k105_139939_0",0
"k105_139939_1",0
"k105_139939_2",0
"k105_139939_3",0
"k105_139939_4",0
"k105_139939_5",0
"k105_139949_0",0
"k105_139949_1",0
"k105_139949_2",1
"k105_139949_3",0
"k105_139949_4",0
"k105_13994_0",0
"k105_13994_1",0
"k105_13994_10",0
"k105_13994_2",0
"k105_13994_3",0
"k105_13994_4",0
"k105_13994_5",0
"k105_13994_6",2
"k105_13994_7",0
"k105_13994_8",0
"k105_13994_9",0
"k105_139994_0",0
"k105_139994_1",0
"k105_139994_10",0
